text1,text2,human,chrf,bleu,rouge1,rouge2,rouge3,rougeL,Elron/bleurt-large-512,bertscore/roberta-large,bertscore/bert-base-multilingual-cased,bertscore/microsoft/deberta-xlarge-mnli,fasttext_cossim,w2v_cossim
I want to find a movie that day. I want to find a fantasy movie at CineLux Plaza Theatre.,I would like to find a movie that day. I would like to see a fantasy movie at CineLux Plaza Theatre.,3.0,0.7589154655973698,0.7468780385818743,0.8,0.631578947368421,0.5555555555555555,0.8,0.8091230988502502,0.9749819040298462,0.9523727297782898,0.9479207992553712,0.979630708694458,0.9426050186157227
I'm departing from San Diego. I also want to depart at 6:30 pm and I want Economy extra tickets.,"I am leaving San Diego. I also want to depart at 6:30 p.m., and I would like Economy Extra tickets.",3.0,0.6421595402450859,0.7351079030788817,0.7906976744186046,0.5853658536585366,0.4615384615384615,0.7441860465116279,0.8629961013793945,0.9580146670341492,0.896906852722168,0.9063378572463988,0.913729190826416,0.9340648651123047
"Ok, your reservation is now complete",Your reservation is now completed.,3.0,0.7471747120608767,0.855730237020361,0.9090909090909092,0.888888888888889,0.8571428571428571,0.9090909090909092,0.623591959476471,0.9583678245544434,0.8580454587936401,0.8797267079353333,0.8494972586631775,0.8266517519950867
"well, you won't believe this but I want San Francisco now.(Crazy right?).","You will not believe this, but I would like San Francisco now. Is that a joke, correct? That is a good idea.",2.0,0.4281260442901531,0.4165224558187301,0.4444444444444444,0.2941176470588235,0.1874999999999999,0.4444444444444444,0.4364911317825317,0.9136303663253784,0.8002393841743469,0.7495205998420715,0.798510730266571,0.827256441116333
I want something to do. Could you find some games for the 12th?,i want something to do do you have some games for the 12th?,3.0,0.6898480282515718,0.7682224899172517,0.8461538461538461,0.6666666666666666,0.5454545454545454,0.8461538461538461,0.132564827799797,0.9665130376815796,0.8811327815055847,0.9209988713264464,0.9819300174713136,0.956220269203186
I need a car by 1:30 in the afternoon.,I need a vehicle by the afternoon.,2.0,0.5535527282564399,0.6421832465088979,0.7058823529411764,0.4,0.1538461538461538,0.7058823529411764,0.2341739982366562,0.9621730446815492,0.9230189323425292,0.897983968257904,0.831163227558136,0.9236299991607666
"Yeah, I'd like to make a booking at evening 5.",yeah i wanna make a booking at night 5,2.666666667,0.3998180620968359,0.471218034040698,0.7000000000000001,0.4444444444444445,0.25,0.7000000000000001,0.5911922454833984,0.9134315848350524,0.7837002873420715,0.8214364647865295,0.892266571521759,0.9054484367370605
Could you tell me what else you have?,Could you please tell me what else you have?,3.0,0.8792834102873628,0.8166664421573989,0.9411764705882352,0.7999999999999999,0.6153846153846153,0.9411764705882352,0.8595495223999023,0.9875431656837464,0.9388784170150756,0.974087119102478,0.9974223971366882,0.9783984422683716
I am interested in LA.,I am interested in Los Angeles.,3.0,0.7761795190010434,0.6415266208576219,0.7272727272727272,0.6666666666666665,0.5714285714285715,0.7272727272727272,0.938895583152771,0.9863882660865784,0.9620133638381958,0.9614438414573668,0.8805875182151794,0.7367129921913147
intercity terminal then,The intercity terminal is the next station.,1.333333333,0.6577430922035956,0.4790678369948578,0.4,0.25,0.0,0.4,-0.2721549570560455,0.904821515083313,0.7903285026550293,0.6795178055763245,0.5492983460426331,0.7833908796310425
Lovely! What station does it go from and how many transfers are there?,"yea, that's so cool! what station does it go from, how many transfers are there?",3.0,0.7343481928117305,0.7135283870701497,0.7586206896551724,0.6666666666666665,0.56,0.7586206896551724,0.5508539080619812,0.941831350326538,0.8908949494361877,0.910801649093628,0.9646753668785096,0.9383084774017334
I would like to find a bus.,i want to find a bus,3.0,0.4561668495662246,0.5080522717234757,0.7692307692307692,0.5454545454545454,0.4444444444444445,0.7692307692307692,0.8793651461601257,0.9556978344917296,0.8139020204544067,0.8921619057655334,0.9776116013526917,0.9006537199020386
"Sure, just to confirm, do you want me to buy 2 tickets to the Blue Jays Vs Rangers game today in Toronto?","Sure, just to confirm... do you want 2 tickets to the Blue Jays Vs Rangers game today in Toronto?",2.666666667,0.8307437257348327,0.8697798185954361,0.9268292682926828,0.8717948717948718,0.8108108108108107,0.9268292682926828,0.6313425898551941,0.974525511264801,0.942708432674408,0.9316476583480836,0.9784404635429382,0.9852837920188904
"Can you please confirm that you want to book 1 room at 57 Hotel in Sydney on March 2nd, and you will need the room at this hotel till March 9th?","if you want to book 1 room at 57 hotel in Sydney on march 2nd, then you need the room at this hotel until march 9th?",2.666666667,0.6098084766714069,0.6717957325018611,0.8070175438596492,0.6909090909090909,0.6037735849056604,0.8070175438596492,0.492032915353775,0.9484301805496216,0.8920353055000305,0.8494032025337219,0.9834826588630676,0.9173381924629211
Reservation successful.,Reservation is ok...,3.0,0.4273643257796453,0.5057319361727254,0.4,0.0,0.0,0.4,0.1050452440977096,0.9197469353675842,0.7341822981834412,0.6782345771789551,0.2273633778095245,0.6515021920204163
I will be coming from Atlanta and I will need the tickets for the 8th of March.,I will be coming from Atlanta on the 8th of March.,2.0,0.5990950913250466,0.5243126745259179,0.7142857142857143,0.6153846153846154,0.5,0.7142857142857143,0.1958628445863723,0.963484525680542,0.9050580859184264,0.8592333793640137,0.9341669082641602,0.9097652435302734
"Will the event happen at 1532 20th Street? How would you like to name the event, and at what time is the event planned for?","1532 20th Street, will it happen at 1532? how do u name it and when is it planned for?",2.75,0.4047794010122871,0.4608019461674362,0.5454545454545454,0.2380952380952381,0.0999999999999999,0.4545454545454545,0.1248376220464706,0.933626115322113,0.8177651762962341,0.7624769806861877,0.8646509051322937,0.8730900883674622
"No. I'll want the room for just 1 day, and I want to check in next Wednesday.","no, no. I'll want the room for just 1 day and i wanna check in next week.",1.8,0.6402870479153568,0.7385113820520388,0.8333333333333334,0.7647058823529412,0.6875,0.8333333333333334,0.6074496507644653,0.97629314661026,0.9200018644332886,0.8824966549873352,0.9421007633209229,0.9594254493713379
"Alright, there are 3 flights. Starting with Delta Airlines departing at 2:20 pm with 1 layover for$333.","Okay, there are 3 flights. Delta Airlines- 2:20 pm with one layover for$333",2.75,0.5732896326931785,0.5834862568623728,0.7647058823529413,0.5625000000000001,0.3333333333333333,0.7647058823529413,0.5980154871940613,0.9610801339149476,0.8848837018013,0.902158260345459,0.9619625210762024,0.9418861269950867
Do you want to start?,do u wanna start?,3.0,0.3746510541073486,0.4740307369184025,0.4444444444444445,0.0,0.0,0.4444444444444445,0.7714534997940063,0.9381304383277892,0.8004087805747986,0.9108490943908693,0.8585264682769775,0.8401823043823242
That's fine. That is all then.,That's ok. thats all then.,2.75,0.4890002125928693,0.5866929117733347,0.7692307692307692,0.3636363636363636,0.0,0.7692307692307692,0.7475309371948242,0.9656152725219728,0.8969367146492004,0.8846287131309509,0.7738425135612488,0.7668705582618713
"There are 6 cars which match what you want. How would you like having a Standard car which is a Chevrolet Cruze, and can be picked up at SFO International Airport on March 4th?",There are six cars that match your desires. How would you like to have a standard car that is a Chevrolet Cruze and can be picked up at SFO International Airport on March 4th?,3.0,0.6913952115203809,0.8014055194194204,0.8235294117647058,0.6666666666666666,0.5625,0.8235294117647058,0.830211877822876,0.9757573008537292,0.9485620856285096,0.9601379632949828,0.9898271560668944,0.9767347574234009
Please confirm your reservation for 1 rooms at 1 Hotel Brooklyn Bridge in New York from March 8th to March 14th.,Please confirm your reservation for one room at the hotel Brooklyn Bridge in New York City from March 8th to March 14th.,3.0,0.8155665990428862,0.8468246318451242,0.8837209302325582,0.7317073170731706,0.5641025641025641,0.8837209302325582,0.8129847049713135,0.9777654409408568,0.9616624712944032,0.9403750896453856,0.9852217435836792,0.9676963686943054
"Okay. To make sure I don't forget, please add the event information to my calendar: The title is dentist, time is 11:30 am and the location is 3544 Balboa Street.","ok, okay... to make sure i don't forget, add it to my calendar: dentist time is 11:30 am and the place is 3544 balboa street",2.666666667,0.4960725116967588,0.5850664510809238,0.8135593220338982,0.6666666666666667,0.5454545454545454,0.8135593220338982,0.4635584950447082,0.9385189414024352,0.8219068646430969,0.8758388757705688,0.9627970457077026,0.8698115944862366
That's good!,Thats a good one!,2.666666667,0.3331958502106869,0.3898938932918352,0.5714285714285715,0.0,0.0,0.5714285714285715,0.6334614157676697,0.9264487624168396,0.8544307351112366,0.8593931794166565,0.8262738585472107,0.8043071627616882
That one sounds good. I need to make an appointment for 10:30 in the morning on the 14th of this month.,That one sounds great. I need an appointment on the 14th of this month.,2.0,0.598983692743615,0.5803328342759783,0.7222222222222223,0.5294117647058824,0.3125,0.7222222222222223,0.3854579627513885,0.9643486738204956,0.9214756488800048,0.8899772763252258,0.9301717877388,0.9490965604782104
"Nice. The concert on the 12th works for me. I'll buy two tickets for that event, please.","Nice, huh? the 12th concert works for me i'll buy 2 tickets for that.",3.0,0.4946842077749364,0.5923758164744126,0.7878787878787877,0.5161290322580646,0.3448275862068966,0.7272727272727272,0.2672525644302368,0.9540755152702332,0.8282255530357361,0.849135160446167,0.9428033232688904,0.9267004728317261
"Phoenix, Az on the 5th of March.","On the 5th of March, Phoenix, Arizona will be in a relationship.",2.0,0.628049337451626,0.4158880141919254,0.631578947368421,0.4705882352941177,0.4,0.5263157894736842,-0.5691457390785217,0.934905171394348,0.7835530638694763,0.7486923933029175,0.7840431928634644,0.7668606638908386
"I wish to get it at 6 o""clock in the evening.",i want to get it at 6 in the evening.,2.666666667,0.6146503750482786,0.6719372094163201,0.8181818181818182,0.6,0.4444444444444445,0.8181818181818182,0.6328521966934204,0.9425535202026368,0.9015608429908752,0.9066495895385742,0.990141749382019,0.8911838531494141
How many tickets do you need?,What number of tickets do you need?,2.5,0.6692321962360532,0.6133447362957903,0.6153846153846153,0.5454545454545454,0.4444444444444445,0.6153846153846153,1.0435304641723633,0.9824455976486206,0.9319982528686525,0.9546956419944764,0.8881890177726746,0.9429022073745728
Yes I would like to make a booking. I want room for 2 days. The check in date is Saturday this week for 2 rooms,"Yes, I would like to make a reservation. I would like to have room for two days. The check in date will be Saturday this week for two rooms.",2.666666667,0.6519669773478246,0.6392100451799028,0.7407407407407408,0.5384615384615384,0.3999999999999999,0.7407407407407408,0.7982337474822998,0.971147358417511,0.9129592180252076,0.9277837872505188,0.9547625184059144,0.9490278363227844
"There's Bay Vista, with 4 bed rooms and 3 baths, located at 5 Hutchins Way. It costs$5,100 per month",There are four bedrooms and three baths located at 5 Hutchins Way. It costs five to ten dollars per month.,2.0,0.5386480778396291,0.6179861784459121,0.5714285714285713,0.4,0.3157894736842105,0.5714285714285713,0.317289799451828,0.9255462288856506,0.8629974126815796,0.8093344569206238,0.8816699981689453,0.8284521698951721
Move one thousand two hundred and forty dollars.,move one thousand and forty bucks,1.333333333,0.4700537689820845,0.5173881745870104,0.7142857142857143,0.5,0.2,0.7142857142857143,0.7474077343940735,0.9399681687355042,0.8468020558357239,0.8210709691047668,0.9200162291526794,0.8762772083282471
"I'm interested in Water Seed, it should be on the 14th around Napa.",I am interested in Water Seed. It should be on the fourteenth around Napa.,3.0,0.7410237417770169,0.7704975534056042,0.8571428571428571,0.6923076923076923,0.5833333333333334,0.8571428571428571,0.9733603000640868,0.9681941866874696,0.9462587237358092,0.953413188457489,0.9483696222305298,0.940554678440094
Thank you! That is all I needed.,Thank you for your efforts. That's all I needed.,2.75,0.6075366925210355,0.5264846922247504,0.7058823529411764,0.4,0.1538461538461538,0.7058823529411764,0.676606297492981,0.9597816467285156,0.891692042350769,0.9101916551589966,0.8356648087501526,0.9383619427680969
"You are setting an event at 11:15 am on March 6th, named doctor appointment to occur at 3440 Hillcrest Avenue Suite 150, was that all correct?","You are setting an event at 11:15 am on March 6th, a doctor appointment will be held at 3440 Hillcrest Avenue Suite 150.",3.0,0.7081592012003959,0.7394759245662166,0.7843137254901961,0.693877551020408,0.5957446808510639,0.7843137254901961,0.4371774792671203,0.9425683617591858,0.8823105096817017,0.8568962216377258,0.986565351486206,0.9498449563980103
"I need a time and a date. I'm assuming March 10th for the date, given the time of the event?","i need a time and a date i'm guessing march 10th for the date, given the time?",2.8,0.6569443198287924,0.6977033071674338,0.8717948717948718,0.8108108108108107,0.742857142857143,0.8717948717948718,0.5879981517791748,0.9625441431999208,0.8587445020675659,0.8997910618782043,0.9517808556556702,0.9282813668251038
Sure. Where are you?,"yea, yes. where are u?",3.0,0.3250459808506385,0.4457351832195396,0.4444444444444445,0.2857142857142857,0.0,0.4444444444444445,0.5242054462432861,0.93725848197937,0.738727331161499,0.866474449634552,0.7465032339096069,0.6590293049812317
Can you please confirm that you'd like 3 tickets to see Okkervil River in San Francisco on March 10th.,Can you confirm that you would like three tickets to see Okkervil River in San Francisco on March 10th?,3.0,0.779045330893673,0.8652960659431249,0.8717948717948718,0.7027027027027027,0.5714285714285715,0.8717948717948718,0.8630765676498413,0.9780886173248292,0.9302932024002076,0.9727490544319152,0.9961191415786744,0.9711031913757324
Give Beauology a try. They are also in Fremont.,You should try Beauology. They are located in Fremont.,3.0,0.5772551326374293,0.6271147105553296,0.6666666666666666,0.25,0.0,0.5555555555555556,0.2910602986812591,0.9455955028533936,0.8356422781944275,0.8338232040405273,0.9652097821235656,0.8530481457710266
The restaurant is Lapats Noodles. I want a reservation at 11:30.,The restaurant is called Lapats Noodles. I would like to have a reservation at 11:30.,3.0,0.7935990207611542,0.6902661480488144,0.7857142857142857,0.6153846153846153,0.4166666666666666,0.7857142857142857,0.8311212062835693,0.9704729914665222,0.943548023700714,0.9415647983551024,0.9662541151046752,0.9339208006858826
The arrival station is Union Plaza and the departure station is Anaheim Intermodal Center.,The first station is Union Plaza and the departure station is Anaheim Intermodal Center.,2.666666667,0.8897336211784478,0.9091913300721458,0.9285714285714286,0.8461538461538461,0.8333333333333334,0.9285714285714286,0.567724347114563,0.982912302017212,0.9631463885307312,0.9470362067222596,0.9962054491043092,0.9794696569442749
I've been sick these last few days and I'm now looking for a doctor so I can try to figure out what it is. Do you know of anyone around Martinez?,I've been sick these last few days and i'm looking for a doctor so i can figure it out. do you know anyone around martin?,2.666666667,0.621516622781063,0.7113242199830394,0.8666666666666665,0.6551724137931033,0.5357142857142857,0.8333333333333334,0.5395166277885437,0.9589186906814576,0.91135436296463,0.920531451702118,0.9708008170127868,0.9703801274299622
"Okay, that works for me.",That works for me.,3.0,0.6629681727156572,0.672897717785669,0.888888888888889,0.8571428571428571,0.8,0.888888888888889,0.7576749324798584,0.9730899930000304,0.9063736796379088,0.9127681255340576,0.9806251525878906,0.8771049976348877
"Thank you very much, that is all.",thanks a lot thats all.,3.0,0.2323366551057116,0.3196897888043962,0.5,0.0,0.0,0.5,0.5204766988754272,0.916623592376709,0.7467622756958008,0.8509345054626465,0.7335721254348755,0.6771201491355896
Okay. What time would you prefer?,"Okay, I agree. What time would you choose?",3.0,0.6358836053387056,0.5920236397133589,0.7142857142857143,0.5,0.4,0.7142857142857143,0.6178613305091858,0.966151237487793,0.8978593349456787,0.8703811168670654,0.9776270389556884,0.9405196905136108
I'm leaving from SF. I want to leave on the 3rd and come back on the 9th of March.,i'm leaving from sf. i want to leave on the 3rd and come back on the 9th of march.,3.0,0.798985409309041,0.8836853709935831,1.0,1.0,1.0,1.0,1.037406086921692,0.9779819250106812,0.91308331489563,0.9654232859611512,0.9693185687065125,0.9300487637519836
"thank you for all the precious information. It would be very useful to me to add this event to my calendar, use this title: reservation at 2g japanese brasserie",thanks for all that info. i would like to add it to my calendar...use reservation at 2g japanese brasserie,2.666666667,0.4497924139645395,0.4851463417264131,0.6530612244897959,0.3829787234042553,0.2222222222222222,0.6122448979591838,0.3304019272327423,0.9326245188713074,0.7852787375450134,0.8155919313430786,0.9700562953948976,0.903687596321106
"Sure thing. I'll play Are You Ready on your kitchen speaker, if that's okay.","Yes, that is the case. I will play Are You Ready on your kitchen speaker if that is okay.",2.666666667,0.6664603707805409,0.6784445610391966,0.6857142857142857,0.5454545454545454,0.5161290322580646,0.6857142857142857,0.6779205799102783,0.9633679389953612,0.9088680148124696,0.9242726564407348,0.904561460018158,0.9262692332267761
"From Fresno Station. Sorry, I was unable to purchase a ticket. There's one leaving at 7:20 pm for$47.",from Fresno Station. sorry i couldn't get a ticket. there is one leaving at 7:20 pm for$47,3.0,0.5714615888414135,0.6545271438374223,0.7804878048780488,0.6666666666666667,0.5405405405405405,0.7804878048780488,0.8061022758483887,0.9708432555198668,0.8935748934745789,0.9315744638442992,0.9777843952178956,0.8909211754798889
"Sorry, no reservation available. Let's try reservation for 2 at Myriad Gastropub in San Francisco on March 1st at 6 pm.","Sorry, no reservation. try reservation for 2 at myriad gastropub in san francisco on march 1st at 6pm",2.666666667,0.6149661581519412,0.7020350913169804,0.85,0.7894736842105262,0.7222222222222223,0.85,0.669377326965332,0.9428776502609252,0.7929397225379944,0.9089474081993104,0.9463775753974916,0.8663783669471741
Fine,i think it is fine.,2.333333333,0.1383226988065697,2.189047390077942e-78,0.3333333333333333,0.0,0.0,0.3333333333333333,0.4704203605651855,0.8682323098182678,0.6878234148025513,0.4162420928478241,0.2036076337099075,0.3296116292476654
"Okay, great. check when I have free time on March 13th.","Okay, that is great. Check when I have free time on March 13, 2013.",2.0,0.7492054437913291,0.7340396097222355,0.8,0.6956521739130435,0.6666666666666666,0.8,0.496681660413742,0.9613895416259766,0.8823234438896179,0.9254916310310364,0.8859255313873291,0.9259182810783386
Can you tell me the time when you will be coming back? From where will you leave for your flight?,Can you tell me when you will be returning? From where will you depart for your flight?,3.0,0.6782227588406503,0.7296137956263804,0.8108108108108107,0.6285714285714286,0.4242424242424242,0.8108108108108107,0.8013123869895935,0.9834240078926086,0.9435772895812988,0.9530454874038696,0.9904499650001526,0.9781845808029175
From the afternoon 1:30 on the 1st in Concord.,"From the afternoon, on the first in Concord.",2.0,0.7072145249220569,0.7948704527358346,0.7777777777777777,0.5,0.1428571428571428,0.7777777777777777,-0.5352640151977539,0.9311562180519104,0.8790754675865173,0.8684675693511963,0.901123046875,0.9576895236968994
There is an event Cubs Vs Brewers at Wrigley Field.,There is an event at Wrigley Field where Cubs Vs Brewers will play.,3.0,0.7979494092093862,0.7199794796143761,0.8695652173913044,0.6666666666666666,0.4210526315789474,0.608695652173913,0.7013243436813354,0.9650481343269348,0.9189549684524536,0.9048375487327576,0.9881070852279664,0.969645082950592
I will need the room for 4 days at the Hyatt Place New York/Midtown-South. Make sure this is in NY please.,I'll need the room for 4 days at Hyatt Place New York/Midtown- South make sure it's in NY please.,3.0,0.7255224016672461,0.7964809958963204,0.8444444444444444,0.6976744186046512,0.5853658536585366,0.8444444444444444,0.8736611008644104,0.9685723781585692,0.9358897805213928,0.9421823024749756,0.958573877811432,0.9653017520904541
I want to watch hellboy on the 5th in Santa Rosa.,"I would like to watch""Hellboy"" on the 5th in Santa Rosa.",3.0,0.66959896887601,0.696427897195172,0.8695652173913043,0.761904761904762,0.7368421052631577,0.8695652173913043,0.9115098118782043,0.9689901471138,0.9174327850341796,0.9368590116500854,0.991801381111145,0.8918026685714722
"What type of food do you prefer?You like Indian, Mexican or something else?",what kind of food do you like?,2.2,0.277185660502176,0.1755489152858778,0.5714285714285714,0.4210526315789473,0.2352941176470588,0.5714285714285714,-0.0448753982782363,0.9199719429016112,0.817772626876831,0.7773272395133972,0.9311176538467408,0.8852096796035767
"I am interested in finding some event dates in Phoenix, AZ. I heard that the Diamondbacks Vs Orioles will be a good game.","i'm looking for some dates in phoenix, AZ. i heard the diamondbacks vs orioles will be a good game.",3.0,0.5084794877948683,0.6088447808066428,0.7906976744186046,0.6341463414634148,0.5641025641025642,0.7906976744186046,0.704038143157959,0.95163756608963,0.813807487487793,0.8846362233161926,0.9441018104553224,0.8219035267829895
"Please confirm the following details: You are picking up the vehicle from O'Hare International Airport, on the date of March 4th. The time of pickup is set at 3 PM. The drop-off date set is March 10th. This is a Standard vehicle. Is this correct?","Please confirm the following details:""You are picking up the vehicle from O'Hare International Airport on March 4th."" The time of pickup is set at 3 pm. The end date is March 10th. This vehicle is a standard vehicle. Is that correct?",3.0,0.7385814591326104,0.8340480511275171,0.888888888888889,0.7727272727272727,0.6976744186046511,0.888888888888889,0.800075888633728,0.9699927568435668,0.9332343935966492,0.9245499968528748,0.9837806224822998,0.9789181351661682
Thank you. Can you find a song?,thanks :) Thanks can u find a song?,3.0,0.4657627904329118,0.5241484725214317,0.7142857142857143,0.3333333333333333,0.2,0.7142857142857143,0.6072996854782104,0.9183089137077332,0.8234934210777283,0.8083865642547607,0.6256741285324097,0.7497727274894714
Search revealed 10 locations. Ace Hotel Seattle is a 1 star hotel.,look up 10 places Ace Hotel Seattle is a 1 star hotel!,3.0,0.5597980706199528,0.5966090735507009,0.75,0.6363636363636364,0.6,0.75,0.4194755256175995,0.9338919520378112,0.846878170967102,0.8393621444702148,0.902302861213684,0.862147867679596
Thanks! I also want to find an inexpensive restaurant with Latin American food there.,thanks!......... I also want to find a cheap restaurant with some Latin American food there.,3.0,0.6917896487130815,0.7402578864506179,0.8275862068965518,0.6666666666666666,0.48,0.8275862068965518,0.6567976474761963,0.965420424938202,0.8639054298400879,0.94089674949646,0.886403501033783,0.9463251829147339
I'm departing LAX and I'd like to fly to New York later today.,I'm leaving LAX and i wanna fly to New York later today,3.0,0.5877707887661007,0.6695630732170591,0.7857142857142856,0.6153846153846153,0.4166666666666666,0.7857142857142856,0.8830573558807373,0.9636027216911316,0.8723008632659912,0.9190543293952942,0.9695816040039062,0.920403778553009
Look for something from San Fran to LA on the 14th.,Look for something from San Fran to Los Angeles on the fourteenth.,3.0,0.7439870636329495,0.675983614360368,0.7826086956521738,0.6666666666666666,0.5263157894736842,0.7826086956521738,0.9227783679962158,0.9736877679824828,0.9387786388397216,0.9500930905342102,0.9364727735519408,0.8661548495292664
I've found 3 flights. There's an American Airlines flight that leaves from Atlanta at 6:25 am and will leave from New York at 11:20 am for$141.,I have found three flights. There is an American Airlines flight that leaves Atlanta at 6:25 am and will leave New York at 11:20 pm for$141.,3.0,0.7642517602587066,0.8605332286588787,0.8333333333333334,0.6206896551724138,0.4642857142857143,0.8333333333333334,0.810039758682251,0.9857866168022156,0.9675759077072144,0.9319166541099548,0.9782336354255676,0.9686482548713684
I found 10 hotels. There is a 2 star hotel called 1 Hotel Brooklyn Bridge.,i found 10 hotels there is a 2 star hotel called 1 hotel brynbrooke bridge.,2.666666667,0.6535117990403596,0.7662560127449356,0.9333333333333332,0.8571428571428571,0.8461538461538461,0.9333333333333332,0.2810934484004974,0.9519267678260804,0.8508881330490112,0.909470796585083,0.971010684967041,0.907072126865387
When did you want to leave and from where?,when did u wanna leave and from where?,3.0,0.6299413775373148,0.7478993694345714,0.7058823529411765,0.5333333333333333,0.3076923076923076,0.7058823529411765,0.6968327164649963,0.9610989689826964,0.8949884176254272,0.9570823311805724,0.9044913053512572,0.9218633770942688
What is your preferred number of seats and type of ride like Luxury or Pool or anything else? And should I put the destination as 2700 Grant Street Suite 200?,"what is your preferred number of seats and type of ride like luxury or pool, etc. and should i put the destination as 2700 grant street suite 200?",3.0,0.6694973210543532,0.7754160805782244,0.9310344827586208,0.8928571428571429,0.8518518518518519,0.9310344827586208,0.678006649017334,0.9545230269432068,0.8910778164863586,0.9175604581832886,0.9701704978942872,0.9095314145088196
"Yes there is, would you like the Southwest Airlines flight with 0 layovers which will depart at 9:15 am and cost you $75?","yes there is, would you like the southwest airlines flight with 0 layovers at 9:15 am",1.666666667,0.6119865968629834,0.610325039408509,0.8292682926829268,0.7692307692307693,0.7027027027027029,0.8292682926829268,0.1913252919912338,0.949746549129486,0.8668131232261658,0.9022573828697203,0.9698947072029114,0.9432380199432373
What city would you like to search in and on which date? How many tickets would you like?,what city do u want to search in and on what date? how many tickets do you want?,3.0,0.4959129252514177,0.6281067843314785,0.6666666666666666,0.4705882352941176,0.3125,0.6666666666666666,0.7417528629302979,0.9541328549385072,0.9086418747901917,0.934512495994568,0.9525912404060364,0.9061887264251709
"I am leaving from NY on March 1st, and returning on the 5th of this month.",I am leaving New York on March 1st and returning on the 5th of this month.,3.0,0.794442056320503,0.8661233578688474,0.875,0.8000000000000002,0.7142857142857143,0.875,0.8594664335250854,0.9844537377357484,0.9567366242408752,0.9609420299530028,0.9722396731376648,0.942386269569397
I need to find an apartment please,I need to find an apartment.,2.8,0.8074982435036783,0.7766050303977814,0.923076923076923,0.9090909090909092,0.888888888888889,0.923076923076923,0.6366704702377319,0.955282747745514,0.8638792037963867,0.8570016026496887,0.9945656657218932,0.8858520984649658
I would like to leave MArch 1st from Philly at 3:45 pm.,I would like to leave MArch 1st from Philadelphia at 3:45 p.m.,3.0,0.8106545565518877,0.8081413658991808,0.8148148148148148,0.7199999999999999,0.6086956521739131,0.8148148148148148,0.8600051403045654,0.9912540316581726,0.900153636932373,0.9721176028251648,0.9350727200508118,0.9252822399139404
Get me tickets to the Spose event in Los Angeles on the 6th.,Buy me tickets to the Spose event in Los Angeles on the 6th.,3.0,0.9319356558001264,0.9486986993784632,0.9230769230769232,0.9166666666666666,0.9090909090909092,0.9230769230769232,0.9718469381332396,0.9945321083068848,0.9847235679626464,0.9933035373687744,0.9886103868484496,0.9410456418991089
Got 5 results and what about your opinion on the event Mets Vs Braves at Citi Field which will takes place on March 4th?,"I have five results, and what about your opinion on the event Mets Vs Braves at Citi Field?",2.0,0.6456064242779143,0.6261777976748305,0.7142857142857143,0.7,0.6842105263157896,0.7142857142857143,0.1163095086812973,0.9495336413383484,0.8945446014404297,0.8725430965423584,0.964608371257782,0.9336526393890381
"Sorry, the ticket isn't refundable. Heathrow International Airport is the destination.","I apologize, but the ticket is not refundable. Heathrow International Airport is the destination for you.",3.0,0.8013978353229707,0.7330312641079462,0.6428571428571429,0.5384615384615385,0.4166666666666666,0.6428571428571429,0.4561627805233001,0.9619283080101012,0.8651570081710815,0.8990220427513123,0.9456667900085448,0.9332818388938904
What is the venue located?,where is the venue?,3.0,0.4597820236039015,0.4872053204911231,0.6666666666666665,0.5714285714285715,0.4,0.6666666666666665,0.6524050235748291,0.9436904788017272,0.914516031742096,0.8865184783935547,0.9717576503753662,0.8413220643997192
"San Fran, on the 12th of March.",san francisco on the 12th march,3.0,0.3974743718020054,0.5675898806919608,0.7692307692307692,0.3636363636363636,0.2222222222222222,0.7692307692307692,0.386758953332901,0.9239917397499084,0.7112600803375244,0.8067171573638916,0.8447652459144592,0.462855726480484
I am moving from San Fran.,I'm moving from San Fran.,3.0,0.8522886143265533,0.8882262056121347,0.8333333333333334,0.6,0.5,0.8333333333333334,1.050594687461853,0.997294783592224,0.9660232067108154,0.9964510202407836,0.77948397397995,0.9054535031318665
With 0 stops.,There are zero stops.,2.666666667,0.3585997238083468,0.294467310498826,0.2857142857142857,0.0,0.0,0.2857142857142857,0.4537590742111206,0.9347019791603088,0.81712806224823,0.8722442984580994,0.5834367275238037,0.6747449636459351
I plan on leaving next Thursday,i'm going to leave next friday,1.25,0.1912334563074647,0.3914153925460237,0.4615384615384615,0.1818181818181818,0.0,0.4615384615384615,0.8379579782485962,0.9368263483047484,0.7731220722198486,0.8707154989242554,0.6432672739028931,0.6714029312133789
would you like to book a table,Would you like to purchase a table?,1.333333333,0.6079426591602257,0.6536683618113611,0.8571428571428571,0.6666666666666666,0.4000000000000001,0.8571428571428571,0.5006580948829651,0.9404271245002748,0.8915706276893616,0.8482844829559326,0.9651888608932496,0.8245710134506226
That sounds good. Can you find me events on March 2nd? I like Rock.,that sounds like a good song. can u find me on march 2nd? i like rock,1.333333333,0.4127955983219362,0.5967344000862604,0.7999999999999999,0.5,0.3076923076923076,0.7999999999999999,-0.1446659713983535,0.9117239117622375,0.7743541598320007,0.8288361430168152,0.9369691014289856,0.8615111112594604
